,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,AGU_med,AGU_pred
0,65.18,-1.0,-1.0,49.61,61.26,26.61,62.78,38.89,63.29,67.16,42.093155
1,71.6,141.0,464.7,144.32,78.7,-1.0,194.2,84.0,217.26,74.3,97.29707
2,66.1,-1.0,41.7,-1.0,31.4,71.957,55.44,-1.0,38.53,34.3,43.25241
3,22.4,-1.0,62.5,39.64,23.2,83.395,54.1,27.0,33.46,31.2,17.134796
4,48.3,90.4,106.4,204.11,93.0,138.22,163.9,73.8,186.78,63.6,34.664402
5,46.61,29.13,-1.0,91.91,44.15,55.92,34.53,53.77,37.69,43.43,39.776894
6,93.8,86.1,199.7,71.82,60.9,87.214,67.4,61.9,56.52,97.1,81.02381
7,-1.0,25.89,-1.0,111.96,19.96,51.56,16.9,29.66,26.01,16.4,17.851233
8,52.8,-1.0,108.5,99.76,60.7,69.498,91.0,49.7,82.33,54.3,61.240856
9,24.8,-1.0,-1.0,20.0,18.7,35.296,40.32,-1.0,28.14,13.3,15.524544
10,10.2,-1.0,25.2,21.44,32.8,47.026,-1.0,18.2,32.26,23.8,27.322268
11,14.6,-1.0,44.2,23.53,17.7,46.701,24.0,21.8,17.24,27.5,14.323656
12,35.6,-1.0,79.4,34.32,26.0,44.346,-1.0,17.5,20.59,17.2,26.90864
13,33.74,17.0,-1.0,57.3,23.49,54.92,22.27,21.95,26.18,25.4,20.502274
14,34.6,-1.0,70.0,79.63,23.2,88.425,53.5,16.9,50.0,35.3,26.389149
15,3.8,-1.0,14.3,28.3,-1.0,21.621,30.78,-1.0,17.13,16.1,21.89606
16,29.5,-1.0,45.1,36.89,29.8,57.256,-1.0,41.7,36.55,26.7,27.755182
17,53.8,-1.0,82.7,146.93,69.4,214.51,-1.0,60.4,60.46,71.6,58.34631
18,-1.0,-1.0,154.9,122.2,49.0,79.642,60.6,45.5,74.48,44.1,54.07721
19,86.8,53.9,162.9,112.67,102.9,217.47,120.2,110.1,123.89,84.1,92.972855
20,18.1,-1.0,46.3,19.54,21.7,60.609,15.7,23.4,17.12,17.7,27.934671
21,16.77,19.66,-1.0,-1.0,10.08,26.79,13.42,20.75,20.67,16.8,10.71283
22,93.38,82.9,-1.0,-1.0,57.39,201.69,57.4,50.3,66.6,51.81,34.634087
23,39.1,-1.0,62.1,39.5,10.9,53.713,61.59,-1.0,23.93,15.8,13.516867
24,39.8,36.35,-1.0,55.73,45.96,63.22,41.63,45.13,42.51,50.71,38.41786
25,-1.0,-1.0,48.2,-1.0,14.2,-1.0,23.41,48.6,10.66,1.9,14.362918
26,20.4,-1.0,23.8,25.24,16.2,33.561,-1.0,16.5,21.21,16.0,15.894314
27,-1.0,-1.0,49.4,61.03,34.0,62.402,-1.0,78.1,32.91,34.1,22.16125
28,59.6,-1.0,26.7,-1.0,7.7,19.835,37.79,-1.0,13.79,13.0,8.169067
29,42.5,-1.0,-1.0,124.5,17.9,60.195,49.73,-1.0,19.26,29.2,20.201448
30,16.0,-1.0,41.5,36.24,26.3,49.802,35.6,25.1,29.81,25.3,28.2167
31,21.2,-1.0,35.4,32.57,20.8,35.382,-1.0,24.1,22.49,17.8,17.988647
32,72.7,69.5,61.3,119.7,75.6,322.09,82.0,89.7,73.67,125.9,117.41225
33,24.8,-1.0,64.6,35.38,37.1,51.581,42.4,26.8,28.72,33.7,27.701035
34,57.7,-1.0,108.3,44.53,34.0,61.588,35.7,-1.0,30.8,37.4,39.791542
35,38.01,-1.0,-1.0,-1.0,28.48,71.5,21.52,37.87,39.08,40.36,31.25892
36,60.4,-1.0,109.9,88.63,48.2,162.45,68.4,51.7,43.12,54.9,47.514847
37,-1.0,-1.0,118.3,94.86,24.8,122.17,36.8,47.7,45.16,35.7,44.144623
38,42.9,39.6,67.2,34.2,46.2,81.674,51.2,43.6,50.52,44.6,43.463314
39,93.06,72.9,-1.0,-1.0,70.07,63.47,62.84,116.7,73.05,61.39,59.483253
40,30.3,-1.0,57.3,39.48,28.6,68.681,-1.0,31.7,26.52,27.8,29.413242
41,-1.0,-1.0,25.8,21.39,26.9,73.693,26.8,9.5,34.42,20.7,30.014849
42,25.5,-1.0,29.1,22.52,25.5,43.402,-1.0,24.9,26.28,19.0,18.529432
43,25.7,-1.0,45.8,45.05,29.4,65.891,36.4,33.1,32.05,44.0,34.06479
44,62.39,25.69,202.16,-1.0,42.77,-1.0,57.07,29.02,71.77,49.95,38.834038
45,9.4,-1.0,48.1,29.13,23.2,52.475,48.9,33.3,37.46,38.6,31.497406
46,25.0,-1.0,69.0,40.57,10.5,74.276,28.3,21.5,23.92,37.3,22.320845
47,-1.0,-1.0,32.8,-1.0,22.0,64.525,23.3,31.4,22.9,15.4,20.37227
48,-1.0,95.7,168.1,39.93,47.9,151.03,60.4,33.0,47.42,29.5,18.4548
49,35.65,37.77,-1.0,52.44,31.73,80.6,35.29,46.32,33.95,44.45,38.906837
50,54.78,51.83,-1.0,-1.0,27.37,76.4,27.52,31.3,34.72,20.51,29.327105
51,39.5,-1.0,63.2,44.53,37.3,100.15,-1.0,37.2,38.64,47.1,33.525745
52,32.41,21.9,-1.0,-1.0,41.35,41.88,34.99,24.63,48.42,23.05,28.24564
53,37.5,-1.0,12.1,14.6,-1.0,20.596,25.68,-1.0,4.94,6.6,10.747282
54,44.5,-1.0,29.8,19.7,7.1,29.185,7.38,-1.0,8.07,18.9,8.535171
55,-1.0,-1.0,121.2,136.88,33.5,131.19,54.4,37.5,59.86,56.2,31.465403
56,61.19,31.21,-1.0,22.98,41.73,25.57,46.14,47.14,42.85,36.02,41.487362
57,-1.0,-1.0,47.0,-1.0,21.1,57.246,36.9,10.1,21.4,16.9,9.347083
58,51.6,-1.0,23.2,-1.0,9.9,22.526,9.83,23.2,11.03,10.8,14.619843
59,29.9,-1.0,30.5,34.77,22.3,31.385,27.0,22.7,21.67,16.4,21.501883
60,33.5,-1.0,63.3,65.96,40.3,96.989,-1.0,71.4,48.81,65.2,79.03242
61,19.5,37.0,59.7,55.6,29.9,80.366,40.6,48.1,42.88,67.9,54.229652
62,-1.0,29.92,21.25,-1.0,29.6,24.84,33.54,28.16,19.62,22.85,20.774664
63,-1.0,30.31,-1.0,-1.0,30.57,70.06,32.93,23.27,25.16,33.6,25.558067
64,17.24,20.37,19.08,-1.0,17.67,-1.0,14.92,21.24,16.56,11.67,9.572983
65,14.2,-1.0,40.1,24.69,18.4,63.251,-1.0,21.9,12.84,19.3,23.735666
66,-1.0,-1.0,-1.0,42.92,7.1,55.675,36.6,24.5,48.6,25.5,12.929855
67,32.7,-1.0,17.7,37.0,3.1,-1.0,37.7,-1.0,17.75,17.4,23.722963
68,46.9,-1.0,167.2,117.31,30.2,115.2,65.1,22.5,43.48,35.0,22.086836
69,84.5,-1.0,288.2,211.54,23.2,142.56,106.0,25.3,-1.0,42.7,84.317795
70,25.72,-1.0,-1.0,-1.0,20.93,64.96,29.1,45.02,36.75,48.75,25.799726
71,125.8,-1.0,-1.0,30.8,26.2,19.862,35.03,-1.0,26.19,27.8,14.096529
72,21.3,-1.0,50.2,29.18,26.9,84.946,25.0,23.5,20.77,15.3,22.15838
73,21.63,27.06,-1.0,136.49,23.21,53.56,16.79,16.91,23.14,18.14,14.718351
74,-1.0,-1.0,10.7,-1.0,18.0,41.175,11.4,6.5,-1.0,16.1,7.292822
75,16.1,-1.0,-1.0,19.7,10.7,37.612,16.87,-1.0,16.81,21.7,10.857683
76,33.77,25.41,-1.0,-1.0,23.25,85.58,21.83,23.51,23.34,17.59,22.547733
77,-1.0,-1.0,28.8,32.7,17.7,41.125,110.25,-1.0,20.93,18.4,27.237398
78,34.58,45.04,-1.0,45.76,42.09,112.07,37.68,27.29,25.53,29.98,16.186123
79,12.88,13.27,-1.0,300.92,32.32,40.86,16.72,10.11,16.2,7.8,10.544473
80,-1.0,-1.0,36.5,34.76,32.1,49.705,-1.0,37.3,41.84,26.9,33.37766
81,17.7,-1.0,68.9,36.04,14.8,43.946,-1.0,16.5,15.18,45.1,18.763577
82,17.5,-1.0,65.8,59.48,17.2,42.134,21.7,23.7,25.73,26.5,20.797544
83,-1.0,-1.0,33.3,85.92,68.5,175.33,-1.0,90.2,56.77,67.0,120.397446
84,54.63,45.93,63.62,-1.0,38.61,36.66,35.67,30.08,-1.0,38.54,34.820965
85,31.8,-1.0,40.9,35.82,19.3,61.749,-1.0,32.5,22.8,23.2,24.02759
86,17.4,-1.0,59.3,45.08,13.4,48.916,38.6,18.6,17.91,26.0,17.255203
87,25.0,-1.0,-1.0,32.9,14.0,49.836,32.66,-1.0,12.3,16.4,19.330564
88,4.3,-1.0,-1.0,14.4,15.3,24.235,12.73,-1.0,21.18,14.8,20.14758
89,17.1,-1.0,59.8,32.75,30.4,44.398,30.6,20.9,32.08,26.5,22.957422
90,1.4,-1.0,30.5,21.7,-1.0,35.854,15.39,-1.0,15.8,32.7,9.827551
91,51.57,45.02,-1.0,-1.0,42.89,25.7,41.64,41.06,51.0,36.41,37.823807
92,-1.0,33.0,41.9,41.69,31.8,126.5,34.2,41.8,28.5,52.0,32.941093
93,15.1,-1.0,25.9,22.3,14.6,-1.0,19.13,-1.0,19.79,14.7,19.319487
94,31.68,-1.0,-1.0,-1.0,28.19,-1.0,17.97,22.73,25.26,17.82,23.208227
95,20.5,-1.0,36.0,30.7,9.4,30.28,-1.0,-1.0,25.88,25.2,22.74703
96,20.5,-1.0,26.5,49.5,22.9,-1.0,27.22,-1.0,22.22,25.6,23.17427
97,-1.0,47.81,-1.0,32.14,31.16,40.71,27.65,37.7,32.21,17.89,26.383211
98,20.5,32.6,28.7,29.47,24.9,46.238,30.2,17.4,21.7,29.5,22.695568
99,32.5,-1.0,40.7,29.4,20.9,33.809,-1.0,27.5,18.32,15.5,21.617315
100,-1.0,-1.0,-1.0,45.07,36.4,101.38,32.7,39.7,30.64,40.7,28.722427
101,34.16,41.17,-1.0,-1.0,42.74,98.03,39.49,44.62,26.78,33.99,23.437859
102,62.3,-1.0,14.9,16.8,-1.0,24.758,17.78,-1.0,10.98,25.7,9.698164
103,33.0,-1.0,63.9,-1.0,26.2,53.804,41.14,-1.0,33.04,48.8,35.325954
104,30.0,-1.0,34.6,40.04,28.1,48.945,-1.0,30.1,17.66,36.2,23.047575
105,21.4,-1.0,-1.0,26.2,18.1,39.0,16.43,-1.0,13.17,14.9,16.980844
106,24.1,81.3,63.0,73.2,27.4,47.696,47.5,23.0,36.29,28.6,34.167458
107,33.26,44.02,-1.0,54.49,31.52,66.79,36.78,39.81,42.69,42.59,36.276836
108,38.8,-1.0,88.7,53.05,33.4,64.585,-1.0,37.0,46.35,41.5,32.20066
109,42.61,39.04,-1.0,-1.0,37.34,75.84,44.47,36.04,39.3,43.29,32.176502
110,-1.0,-1.0,69.7,102.1,24.4,83.702,54.96,-1.0,38.49,27.8,39.464207
111,65.2,153.1,147.2,137.38,-1.0,-1.0,89.0,89.5,103.51,104.4,100.59716
112,3.2,-1.0,25.2,33.1,48.8,43.977,15.82,-1.0,16.53,23.4,21.195463
113,-1.0,-1.0,33.8,-1.0,12.4,21.587,13.2,3.7,28.8,13.5,20.107737
114,29.52,29.37,-1.0,34.5,56.37,55.86,26.51,35.42,29.91,38.05,25.895145
115,26.0,-1.0,0.8,2.0,2.3,6.514,11.29,-1.0,6.04,5.6,10.160223
116,9.5,-1.0,39.7,-1.0,23.9,65.305,36.95,-1.0,32.16,32.8,40.531734
117,37.09,31.94,-1.0,-1.0,35.99,44.0,24.16,28.92,27.72,29.63,21.838202
118,-1.0,-1.0,25.7,87.4,-1.0,48.124,-1.0,-1.0,17.11,33.1,22.611774
119,4.8,-1.0,37.2,28.3,17.7,60.948,26.8,-1.0,26.15,22.4,19.990215
120,34.76,45.07,-1.0,71.39,40.18,42.29,37.95,49.6,37.69,48.94,59.41535
121,35.9,-1.0,-1.0,39.6,22.5,44.666,46.07,-1.0,34.36,18.7,23.634169
122,21.7,-1.0,-1.0,22.2,17.4,52.242,25.22,-1.0,15.92,13.0,10.830427
123,45.68,54.87,-1.0,-1.0,39.65,113.39,50.6,52.17,41.27,52.34,45.14984
124,34.3,47.2,65.9,61.69,43.8,111.86,28.4,44.9,49.51,73.9,58.452892
125,44.23,26.62,-1.0,-1.0,36.3,77.78,41.38,23.01,32.42,26.73,21.118147
126,-1.0,27.56,-1.0,-1.0,19.53,81.08,23.68,20.31,23.0,18.11,22.85605
127,16.5,-1.0,85.5,38.35,44.4,47.399,40.5,39.6,35.32,32.0,39.60907
128,20.6,-1.0,55.6,33.65,27.6,72.247,-1.0,27.1,23.37,28.8,29.280003
129,23.4,-1.0,61.6,39.52,29.0,40.302,43.3,37.2,36.2,23.5,29.251787
130,21.11,14.36,20.94,-1.0,16.82,-1.0,12.57,10.85,15.02,21.7,16.719128
131,-1.0,27.19,-1.0,-1.0,37.84,59.77,26.28,20.31,35.07,18.91,24.862757
132,69.0,-1.0,108.3,59.29,37.5,129.41,-1.0,71.5,60.93,46.0,49.55909
133,41.0,-1.0,51.5,52.0,19.4,63.236,69.47,-1.0,29.2,30.3,24.880102
134,15.5,-1.0,-1.0,18.3,14.7,23.189,31.73,-1.0,8.92,13.2,13.699634
135,84.17,-1.0,-1.0,-1.0,68.7,126.67,134.85,55.38,179.84,50.53,59.87304
136,-1.0,-1.0,56.4,56.77,27.2,51.825,32.5,29.9,20.23,30.1,32.56757
137,30.8,-1.0,-1.0,28.3,11.1,22.427,35.82,-1.0,11.55,19.2,7.994002
138,-1.0,-1.0,43.7,-1.0,23.4,-1.0,27.8,37.2,33.6,19.3,13.540427
139,46.32,38.85,-1.0,-1.0,63.81,68.87,34.78,56.5,41.98,51.8,44.90929
140,23.4,-1.0,97.6,47.4,29.7,65.277,-1.0,32.0,37.53,33.1,32.34755
141,-1.0,-1.0,42.7,77.23,19.0,45.098,31.1,24.6,24.0,30.9,18.73447
142,41.69,35.96,-1.0,-1.0,37.91,69.79,32.15,46.2,60.89,31.56,36.830338
143,80.2,-1.0,-1.0,37.6,22.8,65.479,48.2,-1.0,28.01,18.5,18.823812
144,24.4,-1.0,102.0,35.16,29.1,78.056,29.3,25.0,23.44,33.8,33.169624
145,33.9,-1.0,39.8,13.9,24.4,50.17,25.19,-1.0,31.75,21.1,36.57081
146,39.13,26.24,-1.0,-1.0,40.68,109.23,18.28,24.77,31.9,18.32,20.842112
147,113.76,84.94,-1.0,-1.0,78.43,-1.0,168.99,42.47,222.64,46.91,55.387383
148,-1.0,-1.0,38.3,31.89,11.7,77.382,19.7,21.3,13.46,14.4,20.543955
149,29.11,32.91,-1.0,86.08,27.99,60.76,38.63,41.9,39.43,69.85,38.550488
150,28.11,30.94,-1.0,-1.0,35.11,61.77,15.88,20.74,23.46,21.61,17.674667
151,46.8,-1.0,-1.0,59.3,36.8,47.509,61.86,-1.0,38.21,31.9,27.364248
152,-1.0,-1.0,21.4,30.7,14.4,33.883,31.17,-1.0,20.98,25.5,21.437674
153,73.8,-1.0,-1.0,23.1,30.2,45.519,48.7,-1.0,26.58,22.2,20.249601
154,-1.0,-1.0,45.8,-1.0,11.6,47.615,22.4,26.7,16.7,27.6,14.455004
155,45.8,-1.0,88.4,35.98,23.2,60.448,-1.0,39.6,27.67,36.5,35.950573
156,27.84,-1.0,-1.0,-1.0,22.94,70.58,25.37,54.51,26.97,22.46,27.839025
157,16.86,16.83,-1.0,-1.0,16.21,36.75,14.6,10.76,11.62,6.8,11.29068
158,20.41,27.26,-1.0,22.6,14.99,102.87,27.8,24.9,24.78,11.91,24.254057
159,62.1,64.9,61.8,100.52,50.7,188.06,55.0,71.1,59.89,102.1,73.647835
160,40.01,18.77,47.16,-1.0,31.82,-1.0,22.65,29.13,32.21,27.97,33.225037
161,19.3,-1.0,-1.0,37.3,14.5,33.581,28.32,-1.0,15.85,22.4,16.687012
162,-1.0,-1.0,51.3,-1.0,-1.0,39.952,42.1,33.1,22.8,12.2,11.601778
163,28.56,-1.0,-1.0,-1.0,31.18,37.66,23.57,22.35,23.83,25.72,22.926966
164,-1.0,39.31,-1.0,74.77,38.22,26.67,26.44,37.09,37.94,33.99,27.018335
165,47.65,-1.0,-1.0,86.74,40.75,92.52,38.17,49.6,67.72,33.5,46.72519
166,-1.0,-1.0,19.9,45.67,18.0,51.928,19.3,24.9,20.46,26.8,28.430853
167,41.59,38.45,-1.0,-1.0,53.33,45.34,40.92,27.68,51.61,23.77,41.236874
168,50.31,-1.0,-1.0,-1.0,18.86,74.77,22.19,50.23,58.7,28.05,35.278282
169,43.7,-1.0,66.6,89.04,47.0,89.251,-1.0,61.8,32.29,55.9,49.79356
170,90.34,91.03,-1.0,39.84,76.52,129.84,92.97,80.82,110.76,83.49,75.52736
171,32.1,-1.0,-1.0,10.3,8.3,13.632,37.7,-1.0,5.27,11.7,4.0841155
172,37.7,-1.0,86.0,45.0,24.4,66.675,45.96,-1.0,29.16,38.2,18.394491
173,10.08,6.23,19.02,-1.0,17.28,-1.0,7.73,8.95,16.06,10.23,12.79344
174,21.8,26.8,-1.0,-1.0,24.94,24.93,11.37,22.82,24.36,21.59,15.139271
175,95.7,110.3,68.5,146.58,88.3,140.28,77.8,14.0,111.96,95.7,72.92121
176,76.9,-1.0,46.0,109.1,20.1,76.888,42.26,-1.0,30.71,37.5,32.972855
177,44.46,52.49,-1.0,-1.0,47.54,-1.0,42.41,68.79,39.97,43.44,41.83071
178,29.9,-1.0,38.1,60.58,25.9,42.437,-1.0,30.5,33.85,22.2,29.190306
179,42.1,-1.0,39.3,-1.0,40.11,-1.0,32.31,31.33,36.16,19.39,23.8719
180,25.01,36.69,-1.0,-1.0,37.59,64.74,35.6,34.76,41.85,28.45,41.595078
181,40.5,-1.0,109.8,89.5,49.5,115.01,82.1,78.6,57.18,85.2,76.398575
182,-1.0,-1.0,33.8,-1.0,10.1,76.196,27.7,14.3,12.84,18.2,10.251469
183,-1.0,38.54,-1.0,-1.0,43.13,140.66,28.76,30.59,28.48,35.35,21.396734
184,72.43,66.72,-1.0,107.67,30.74,28.03,18.32,29.86,29.68,38.45,36.0279
185,24.7,43.2,66.0,89.65,46.0,69.977,49.3,40.6,40.4,68.5,54.843636
186,15.61,27.77,-1.0,-1.0,16.17,61.09,11.31,10.26,17.85,11.62,5.6948423
187,34.73,44.87,-1.0,-1.0,38.67,37.91,69.04,42.5,77.69,22.68,19.102774
188,36.0,-1.0,95.4,51.23,40.3,100.54,48.7,61.6,48.01,49.4,52.163116
189,44.1,-1.0,135.1,60.78,54.8,79.941,43.2,54.1,40.18,37.2,44.874992
190,27.65,-1.0,-1.0,70.57,28.72,36.73,39.27,30.12,56.2,26.45,19.56756
191,34.14,31.55,-1.0,-1.0,31.39,16.98,46.49,9.65,38.72,7.1,15.46352
192,-1.0,49.61,-1.0,-1.0,41.1,81.01,37.37,57.21,49.72,24.58,46.54325
193,-1.0,-1.0,26.5,-1.0,9.3,59.851,18.1,11.1,10.74,22.3,12.267356
194,37.07,44.64,-1.0,81.1,20.99,118.65,32.02,19.02,22.29,19.72,19.195051
195,43.9,-1.0,113.8,51.43,41.9,72.946,-1.0,53.5,46.94,47.5,39.08181
196,37.4,28.7,109.7,82.54,46.7,65.644,43.7,24.9,49.35,34.2,28.943987
197,44.63,53.06,-1.0,64.01,40.88,49.45,40.53,35.71,48.26,40.39,32.796017
198,23.84,23.56,35.61,-1.0,-1.0,-1.0,25.81,14.22,21.63,19.24,13.239631
199,23.0,-1.0,81.1,30.57,38.6,72.041,-1.0,29.6,31.51,17.1,28.849949
200,-1.0,41.12,-1.0,177.35,56.54,48.62,46.02,119.04,54.58,47.3,43.975452
201,30.9,-1.0,31.4,-1.0,40.6,49.014,39.36,-1.0,34.64,34.6,24.902163
202,7.51,15.68,-1.0,123.36,10.27,98.19,4.95,8.91,12.73,11.35,11.403301
203,-1.0,-1.0,31.3,20.58,14.6,41.405,26.2,13.3,14.1,26.5,12.671257
204,15.38,37.43,-1.0,40.56,49.26,46.67,51.95,16.94,79.75,13.24,19.66842
205,7.06,16.12,-1.0,85.98,14.12,52.58,9.86,8.83,12.3,9.0,11.351183
206,28.2,-1.0,102.9,45.03,24.3,71.818,-1.0,40.9,35.8,22.4,32.850723
207,-1.0,-1.0,20.0,46.4,14.6,38.207,72.7,-1.0,17.23,18.4,19.181387
208,46.1,-1.0,26.2,14.3,10.3,39.825,39.89,-1.0,18.61,9.0,3.74674
209,-1.0,-1.0,-1.0,61.2,17.7,51.076,58.4,-1.0,25.24,83.1,22.544098
210,19.9,-1.0,30.1,22.9,-1.0,39.408,28.09,-1.0,24.39,17.0,33.08764
211,-1.0,-1.0,46.7,25.2,-1.0,29.918,80.84,-1.0,16.7,11.6,22.119698
212,62.1,-1.0,63.3,53.17,42.9,126.17,54.1,69.3,55.3,56.3,49.495987
213,2.2,-1.0,-1.0,19.9,11.7,45.63,13.79,-1.0,19.14,13.2,16.831373
214,24.0,-1.0,-1.0,31.5,15.7,35.546,21.62,-1.0,14.04,22.8,14.137226
215,32.0,36.4,188.3,171.79,73.7,164.92,52.9,26.9,76.8,40.8,47.511448
216,23.9,-1.0,30.2,44.73,32.5,69.057,42.2,37.6,29.73,44.2,42.897423
217,37.85,37.04,-1.0,-1.0,46.7,93.15,28.08,30.51,33.68,25.92,26.411146
218,4.2,-1.0,52.9,44.0,-1.0,23.052,-1.0,-1.0,18.85,16.4,11.873718
219,19.08,17.83,-1.0,254.8,36.3,158.91,38.16,18.21,45.22,16.8,19.71092
220,-1.0,-1.0,20.1,-1.0,7.6,56.232,20.6,30.5,15.95,29.0,22.245884
221,8.0,-1.0,-1.0,23.6,14.0,56.097,17.31,-1.0,12.42,14.1,16.503717
222,-1.0,-1.0,81.2,22.92,21.0,61.327,25.9,12.2,19.84,11.9,11.387212
223,62.3,-1.0,88.3,53.88,17.0,47.576,-1.0,70.9,30.05,28.9,45.095406
224,60.48,-1.0,-1.0,-1.0,53.14,124.51,73.12,85.45,119.3,43.61,40.241287
225,38.09,63.68,-1.0,35.99,30.46,76.67,88.11,23.01,92.41,35.62,16.25496
226,-1.0,-1.0,-1.0,49.62,41.0,69.476,45.6,69.0,52.6,44.4,35.543842
227,39.4,-1.0,49.1,53.82,35.1,73.011,46.4,38.9,39.36,34.8,41.349586
228,49.75,33.45,-1.0,-1.0,41.74,47.17,30.77,41.5,44.81,42.48,36.536255
229,-1.0,-1.0,93.6,30.94,35.2,56.773,28.4,35.1,37.72,32.5,32.5629
230,61.23,49.72,108.42,-1.0,130.02,-1.0,74.28,26.0,92.1,33.62,40.09076
231,12.15,13.5,-1.0,-1.0,20.24,22.67,18.6,0.05,28.98,8.94,23.850676
232,-1.0,24.33,-1.0,-1.0,22.17,56.07,25.75,73.76,32.04,27.45,33.60627
233,24.4,-1.0,49.3,47.89,49.7,69.109,-1.0,44.5,56.61,31.1,46.572857
234,5.4,-1.0,17.8,13.2,-1.0,13.019,7.56,-1.0,7.53,5.0,14.618281
235,35.5,77.9,206.0,116.39,59.2,150.87,105.1,37.4,151.79,57.8,50.608086
236,78.25,47.48,-1.0,-1.0,65.07,-1.0,83.24,85.63,63.72,48.07,67.13425
237,85.1,81.2,164.6,139.06,64.7,198.36,108.5,78.3,84.28,83.7,83.98354
238,10.7,2.82,-1.0,42.97,10.24,69.75,2.66,7.24,11.18,9.28,2.0841053
239,14.8,-1.0,26.8,48.9,14.2,-1.0,23.0,-1.0,19.35,20.9,26.707846
240,23.8,-1.0,46.9,49.21,20.6,43.594,41.9,22.9,33.45,22.6,32.461926
241,52.3,-1.0,102.1,99.05,60.9,121.51,-1.0,65.4,51.98,39.3,59.931404
242,15.5,-1.0,50.6,27.34,20.3,-1.0,-1.0,24.8,21.19,18.9,20.617687
243,59.09,51.86,-1.0,-1.0,50.63,102.91,45.74,60.93,65.4,68.14,46.262745
244,35.7,-1.0,91.4,35.02,23.2,67.163,-1.0,24.6,31.62,30.8,29.867666
245,8.3,-1.0,-1.0,91.7,25.3,69.658,25.75,-1.0,25.3,36.5,17.555658
246,24.3,-1.0,44.9,37.45,45.8,63.027,-1.0,38.7,45.76,35.9,36.687035
247,27.21,-1.0,-1.0,20.44,25.21,67.29,26.14,26.42,26.51,37.26,27.512917
248,-1.0,-1.0,22.0,16.42,17.4,31.866,-1.0,10.1,32.93,29.2,23.410017
249,36.4,-1.0,38.3,39.1,-1.0,67.856,42.4,47.3,54.67,27.4,37.308342
250,24.8,41.0,66.1,58.53,26.2,90.738,34.1,35.5,35.35,57.0,59.612404
251,47.5,-1.0,45.4,29.14,27.7,71.466,-1.0,49.5,26.71,23.2,24.55101
252,29.93,24.47,-1.0,-1.0,53.59,126.59,36.07,20.47,39.61,15.62,14.62665
253,-1.0,-1.0,241.4,176.59,76.7,101.2,98.5,63.0,100.07,75.9,67.167076
254,-1.0,-1.0,107.0,40.38,31.4,75.84,38.6,42.6,32.99,41.1,38.290802
255,-1.0,-1.0,40.9,35.4,-1.0,27.379,25.72,-1.0,14.28,32.7,26.91891
256,24.6,-1.0,37.0,40.73,28.9,102.56,-1.0,32.5,30.56,32.1,32.342007
257,-1.0,-1.0,9.0,-1.0,8.3,33.297,17.5,35.9,11.3,0.9,10.201094
258,39.3,-1.0,108.1,117.85,35.0,-1.0,-1.0,40.9,51.25,45.3,35.501083
259,69.58,21.73,-1.0,-1.0,53.26,57.15,100.0,48.31,170.09,39.89,57.741135
260,25.9,-1.0,40.2,55.82,21.8,71.885,-1.0,59.2,46.5,23.0,60.776165
261,13.6,78.77,42.5,-1.0,12.4,-1.0,11.97,15.68,18.44,22.3,24.79509
262,-1.0,-1.0,61.7,99.67,37.1,-1.0,95.2,37.8,66.39,48.1,21.397783
263,-1.0,-1.0,54.5,65.57,15.6,50.772,39.4,23.5,38.38,11.8,24.680754
264,-1.0,-1.0,38.0,25.77,32.9,58.908,35.2,47.7,27.41,29.2,21.73453
265,63.6,-1.0,114.9,70.51,36.4,120.63,-1.0,58.7,48.49,46.8,58.923843
266,29.98,34.2,-1.0,-1.0,31.21,82.17,27.09,27.47,29.87,20.27,22.750635
267,5.43,-1.0,3.48,-1.0,6.1,-1.0,4.53,4.46,2.97,7.05,10.767164
268,110.6,-1.0,32.9,47.5,21.1,33.814,63.67,-1.0,22.13,31.6,22.991718
269,22.45,26.11,-1.0,-1.0,29.48,58.51,20.13,18.77,19.92,12.0,14.980499
270,47.44,41.19,71.81,-1.0,31.93,-1.0,28.59,13.59,23.7,23.65,23.72053
271,13.3,-1.0,34.3,49.1,20.5,-1.0,25.85,-1.0,18.54,22.1,15.472
272,-1.0,-1.0,60.9,94.95,31.7,73.198,54.8,24.2,47.86,37.6,20.0641
273,30.46,19.85,50.12,-1.0,29.2,25.59,16.47,19.03,20.07,13.75,18.238512
274,-1.0,-1.0,34.9,31.22,43.6,71.245,33.3,28.7,61.08,36.8,28.543959
275,21.59,26.17,59.75,-1.0,10.67,-1.0,19.61,21.23,19.79,24.63,38.12136
276,22.73,27.96,-1.0,-1.0,22.62,102.24,26.1,30.04,25.34,20.26,28.330244
277,15.9,-1.0,23.7,27.2,-1.0,35.999,19.04,-1.0,15.6,28.9,32.09663
278,40.4,-1.0,133.4,298.93,78.4,153.28,81.7,31.2,89.84,66.7,35.950363
279,69.4,-1.0,-1.0,37.0,43.8,94.475,47.43,-1.0,50.43,37.0,26.120676
280,46.8,-1.0,36.6,39.6,-1.0,29.706,38.89,-1.0,23.27,27.9,21.291193
281,10.7,-1.0,10.4,18.4,5.9,19.667,20.87,-1.0,7.52,7.3,9.195763
282,15.6,-1.0,-1.0,12.5,-1.0,34.603,14.53,-1.0,8.37,11.4,8.672491
283,-1.0,-1.0,34.9,42.92,20.3,61.746,-1.0,-1.0,23.95,34.8,26.588099
